timestamp_utc,N_obs,trial,role,client_index,t_send_ns,t_recv_ns,latency_ms,status
2026-02-12T05:50:19.680152+00:00,2,49,observer,2,4697185653287419,4697185653380132,0.092713,ok
2026-02-12T05:50:19.888414+00:00,4,0,controller,0,4697185861040034,4697185861568127,0.528093,ok
2026-02-12T05:50:19.888414+00:00,4,0,observer,1,4697185861040034,4697185861586210,0.546176,ok
2026-02-12T05:50:19.888414+00:00,4,0,observer,2,4697185861040034,4697185861598448,0.558414,ok
2026-02-12T05:50:19.888414+00:00,4,0,observer,3,4697185861040034,4697185861609806,0.569772,ok
2026-02-12T05:50:19.888414+00:00,4,0,observer,4,4697185861040034,4697185861637200,0.597166,ok
2026-02-12T05:50:19.888745+00:00,4,1,controller,0,4697185861740436,4697185861905527,0.165091,ok
2026-02-12T05:50:19.888745+00:00,4,1,observer,1,4697185861740436,4697185861920966,0.18053,ok
2026-02-12T05:50:19.888745+00:00,4,1,observer,2,4697185861740436,4697185861948447,0.208011,ok
2026-02-12T05:50:19.888745+00:00,4,1,observer,3,4697185861740436,4697185861959929,0.219493,ok
2026-02-12T05:50:19.888745+00:00,4,1,observer,4,4697185861740436,4697185861970982,0.230546,ok
2026-02-12T05:50:19.889054+00:00,4,2,controller,0,4697185862062748,4697185862219723,0.156975,ok
2026-02-12T05:50:19.889054+00:00,4,2,observer,1,4697185862062748,4697185862232887,0.170139,ok
2026-02-12T05:50:19.889054+00:00,4,2,observer,2,4697185862062748,4697185862244506,0.181758,ok
2026-02-12T05:50:19.889054+00:00,4,2,observer,3,4697185862062748,4697185862269624,0.206876,ok
2026-02-12T05:50:19.889054+00:00,4,2,observer,4,4697185862062748,4697185862280680,0.217932,ok
2026-02-12T05:50:19.889325+00:00,4,3,controller,0,4697185862345196,4697185862492467,0.147271,ok
2026-02-12T05:50:19.889325+00:00,4,3,observer,1,4697185862345196,4697185862504730,0.159534,ok
2026-02-12T05:50:19.889325+00:00,4,3,observer,2,4697185862345196,4697185862516376,0.17118,ok
2026-02-12T05:50:19.889325+00:00,4,3,observer,3,4697185862345196,4697185862540436,0.19524,ok
2026-02-12T05:50:19.889325+00:00,4,3,observer,4,4697185862345196,4697185862551616,0.20642,ok
2026-02-12T05:50:19.889598+00:00,4,4,controller,0,4697185862614398,4697185862762115,0.147717,ok
2026-02-12T05:50:19.889598+00:00,4,4,observer,1,4697185862614398,4697185862774708,0.16031,ok
2026-02-12T05:50:19.889598+00:00,4,4,observer,2,4697185862614398,4697185862799961,0.185563,ok
2026-02-12T05:50:19.889598+00:00,4,4,observer,3,4697185862614398,4697185862814098,0.1997,ok
2026-02-12T05:50:19.889598+00:00,4,4,observer,4,4697185862614398,4697185862825082,0.210684,ok
2026-02-12T05:50:19.889881+00:00,4,5,controller,0,4697185862891028,4697185863045814,0.154786,ok
2026-02-12T05:50:19.889881+00:00,4,5,observer,1,4697185862891028,4697185863058815,0.167787,ok
2026-02-12T05:50:19.889881+00:00,4,5,observer,2,4697185862891028,4697185863084260,0.193232,ok
2026-02-12T05:50:19.889881+00:00,4,5,observer,3,4697185862891028,4697185863095556,0.204528,ok
2026-02-12T05:50:19.889881+00:00,4,5,observer,4,4697185862891028,4697185863106736,0.215708,ok
2026-02-12T05:50:19.890148+00:00,4,6,controller,0,4697185863169600,4697185863314198,0.144598,ok
2026-02-12T05:50:19.890148+00:00,4,6,observer,1,4697185863169600,4697185863326575,0.156975,ok
2026-02-12T05:50:19.890148+00:00,4,6,observer,2,4697185863169600,4697185863352072,0.182472,ok
2026-02-12T05:50:19.890148+00:00,4,6,observer,3,4697185863169600,4697185863363437,0.193837,ok
2026-02-12T05:50:19.890148+00:00,4,6,observer,4,4697185863169600,4697185863374443,0.204843,ok
2026-02-12T05:50:19.890423+00:00,4,7,controller,0,4697185863439512,4697185863588492,0.14898,ok
2026-02-12T05:50:19.890423+00:00,4,7,observer,1,4697185863439512,4697185863601144,0.161632,ok
2026-02-12T05:50:19.890423+00:00,4,7,observer,2,4697185863439512,4697185863627365,0.187853,ok
2026-02-12T05:50:19.890423+00:00,4,7,observer,3,4697185863439512,4697185863638749,0.199237,ok
2026-02-12T05:50:19.890423+00:00,4,7,observer,4,4697185863439512,4697185863650136,0.210624,ok
2026-02-12T05:50:19.890681+00:00,4,8,controller,0,4697185863710347,4697185863846669,0.136322,ok
2026-02-12T05:50:19.890681+00:00,4,8,observer,1,4697185863710347,4697185863859323,0.148976,ok
2026-02-12T05:50:19.890681+00:00,4,8,observer,2,4697185863710347,4697185863885421,0.175074,ok
2026-02-12T05:50:19.890681+00:00,4,8,observer,3,4697185863710347,4697185863897126,0.186779,ok
2026-02-12T05:50:19.890681+00:00,4,8,observer,4,4697185863710347,4697185863908179,0.197832,ok
2026-02-12T05:50:19.890962+00:00,4,9,controller,0,4697185863969366,4697185864127636,0.15827,ok
2026-02-12T05:50:19.890962+00:00,4,9,observer,1,4697185863969366,4697185864140622,0.171256,ok
2026-02-12T05:50:19.890962+00:00,4,9,observer,2,4697185863969366,4697185864166455,0.197089,ok
2026-02-12T05:50:19.890962+00:00,4,9,observer,3,4697185863969366,4697185864177889,0.208523,ok
2026-02-12T05:50:19.890962+00:00,4,9,observer,4,4697185863969366,4697185864188621,0.219255,ok
2026-02-12T05:50:19.891224+00:00,4,10,controller,0,4697185864252509,4697185864389542,0.137033,ok
2026-02-12T05:50:19.891224+00:00,4,10,observer,1,4697185864252509,4697185864402173,0.149664,ok
2026-02-12T05:50:19.891224+00:00,4,10,observer,2,4697185864252509,4697185864427683,0.175174,ok
2026-02-12T05:50:19.891224+00:00,4,10,observer,3,4697185864252509,4697185864439114,0.186605,ok
2026-02-12T05:50:19.891224+00:00,4,10,observer,4,4697185864252509,4697185864450472,0.197963,ok
2026-02-12T05:50:19.891486+00:00,4,11,controller,0,4697185864516801,4697185864651964,0.135163,ok
2026-02-12T05:50:19.891486+00:00,4,11,observer,1,4697185864516801,4697185864664709,0.147908,ok
2026-02-12T05:50:19.891486+00:00,4,11,observer,2,4697185864516801,4697185864690258,0.173457,ok
2026-02-12T05:50:19.891486+00:00,4,11,observer,3,4697185864516801,4697185864701629,0.184828,ok
2026-02-12T05:50:19.891486+00:00,4,11,observer,4,4697185864516801,4697185864712777,0.195976,ok
2026-02-12T05:50:19.891747+00:00,4,12,controller,0,4697185864776986,4697185864913480,0.136494,ok
2026-02-12T05:50:19.891747+00:00,4,12,observer,1,4697185864776986,4697185864925895,0.148909,ok
2026-02-12T05:50:19.891747+00:00,4,12,observer,2,4697185864776986,4697185864950827,0.173841,ok
2026-02-12T05:50:19.891747+00:00,4,12,observer,3,4697185864776986,4697185864962629,0.185643,ok
2026-02-12T05:50:19.891747+00:00,4,12,observer,4,4697185864776986,4697185864974057,0.197071,ok
2026-02-12T05:50:19.892038+00:00,4,13,controller,0,4697185865055696,4697185865204277,0.148581,ok
2026-02-12T05:50:19.892038+00:00,4,13,observer,1,4697185865055696,4697185865217074,0.161378,ok
2026-02-12T05:50:19.892038+00:00,4,13,observer,2,4697185865055696,4697185865242433,0.186737,ok
2026-02-12T05:50:19.892038+00:00,4,13,observer,3,4697185865055696,4697185865254046,0.19835,ok
2026-02-12T05:50:19.892038+00:00,4,13,observer,4,4697185865055696,4697185865265262,0.209566,ok
2026-02-12T05:50:19.892301+00:00,4,14,controller,0,4697185865325589,4697185865467169,0.14158,ok
2026-02-12T05:50:19.892301+00:00,4,14,observer,1,4697185865325589,4697185865480155,0.154566,ok
2026-02-12T05:50:19.892301+00:00,4,14,observer,2,4697185865325589,4697185865505597,0.180008,ok
2026-02-12T05:50:19.892301+00:00,4,14,observer,3,4697185865325589,4697185865516920,0.191331,ok
2026-02-12T05:50:19.892301+00:00,4,14,observer,4,4697185865325589,4697185865528134,0.202545,ok
2026-02-12T05:50:19.892562+00:00,4,15,controller,0,4697185865586955,4697185865728428,0.141473,ok
2026-02-12T05:50:19.892562+00:00,4,15,observer,1,4697185865586955,4697185865740938,0.153983,ok
2026-02-12T05:50:19.892562+00:00,4,15,observer,2,4697185865586955,4697185865765822,0.178867,ok
2026-02-12T05:50:19.892562+00:00,4,15,observer,3,4697185865586955,4697185865777737,0.190782,ok
2026-02-12T05:50:19.892562+00:00,4,15,observer,4,4697185865586955,4697185865788808,0.201853,ok
2026-02-12T05:50:19.892840+00:00,4,16,controller,0,4697185865852011,4697185865986789,0.134778,ok
2026-02-12T05:50:19.892840+00:00,4,16,observer,1,4697185865852011,4697185865999188,0.147177,ok
2026-02-12T05:50:19.892840+00:00,4,16,observer,2,4697185865852011,4697185866043950,0.191939,ok
2026-02-12T05:50:19.892840+00:00,4,16,observer,3,4697185865852011,4697185866055504,0.203493,ok
2026-02-12T05:50:19.892840+00:00,4,16,observer,4,4697185865852011,4697185866067245,0.215234,ok
2026-02-12T05:50:19.893109+00:00,4,17,controller,0,4697185866130699,4697185866275357,0.144658,ok
2026-02-12T05:50:19.893109+00:00,4,17,observer,1,4697185866130699,4697185866288087,0.157388,ok
2026-02-12T05:50:19.893109+00:00,4,17,observer,2,4697185866130699,4697185866313591,0.182892,ok
2026-02-12T05:50:19.893109+00:00,4,17,observer,3,4697185866130699,4697185866325187,0.194488,ok
2026-02-12T05:50:19.893109+00:00,4,17,observer,4,4697185866130699,4697185866336388,0.205689,ok
2026-02-12T05:50:19.893387+00:00,4,18,controller,0,4697185866413371,4697185866552957,0.139586,ok
2026-02-12T05:50:19.893387+00:00,4,18,observer,1,4697185866413371,4697185866565719,0.152348,ok
2026-02-12T05:50:19.893387+00:00,4,18,observer,2,4697185866413371,4697185866591670,0.178299,ok
2026-02-12T05:50:19.893387+00:00,4,18,observer,3,4697185866413371,4697185866602909,0.189538,ok
2026-02-12T05:50:19.893387+00:00,4,18,observer,4,4697185866413371,4697185866613870,0.200499,ok
2026-02-12T05:50:19.893646+00:00,4,19,controller,0,4697185866673905,4697185866811398,0.137493,ok
2026-02-12T05:50:19.893646+00:00,4,19,observer,1,4697185866673905,4697185866824148,0.150243,ok
2026-02-12T05:50:19.893646+00:00,4,19,observer,2,4697185866673905,4697185866849042,0.175137,ok
2026-02-12T05:50:19.893646+00:00,4,19,observer,3,4697185866673905,4697185866860591,0.186686,ok
2026-02-12T05:50:19.893646+00:00,4,19,observer,4,4697185866673905,4697185866872211,0.198306,ok
2026-02-12T05:50:19.893907+00:00,4,20,controller,0,4697185866934197,4697185867074355,0.140158,ok
2026-02-12T05:50:19.893907+00:00,4,20,observer,1,4697185866934197,4697185867086493,0.152296,ok
2026-02-12T05:50:19.893907+00:00,4,20,observer,2,4697185866934197,4697185867109517,0.17532,ok
2026-02-12T05:50:19.893907+00:00,4,20,observer,3,4697185866934197,4697185867120286,0.186089,ok
2026-02-12T05:50:19.893907+00:00,4,20,observer,4,4697185866934197,4697185867131856,0.197659,ok
2026-02-12T05:50:19.894168+00:00,4,21,controller,0,4697185867195529,4697185867333352,0.137823,ok
2026-02-12T05:50:19.894168+00:00,4,21,observer,1,4697185867195529,4697185867346156,0.150627,ok
2026-02-12T05:50:19.894168+00:00,4,21,observer,2,4697185867195529,4697185867372544,0.177015,ok
2026-02-12T05:50:19.894168+00:00,4,21,observer,3,4697185867195529,4697185867383700,0.188171,ok
2026-02-12T05:50:19.894168+00:00,4,21,observer,4,4697185867195529,4697185867394673,0.199144,ok
2026-02-12T05:50:19.894420+00:00,4,22,controller,0,4697185867455082,4697185867586320,0.131238,ok
2026-02-12T05:50:19.894420+00:00,4,22,observer,1,4697185867455082,4697185867598439,0.143357,ok
2026-02-12T05:50:19.894420+00:00,4,22,observer,2,4697185867455082,4697185867624370,0.169288,ok
2026-02-12T05:50:19.894420+00:00,4,22,observer,3,4697185867455082,4697185867635933,0.180851,ok
2026-02-12T05:50:19.894420+00:00,4,22,observer,4,4697185867455082,4697185867647357,0.192275,ok
2026-02-12T05:50:19.894677+00:00,4,23,controller,0,4697185867707762,4697185867843241,0.135479,ok
2026-02-12T05:50:19.894677+00:00,4,23,observer,1,4697185867707762,4697185867856214,0.148452,ok
2026-02-12T05:50:19.894677+00:00,4,23,observer,2,4697185867707762,4697185867881814,0.174052,ok
2026-02-12T05:50:19.894677+00:00,4,23,observer,3,4697185867707762,4697185867893123,0.185361,ok
2026-02-12T05:50:19.894677+00:00,4,23,observer,4,4697185867707762,4697185867904298,0.196536,ok
2026-02-12T05:50:19.894949+00:00,4,24,controller,0,4697185867965727,4697185868114490,0.148763,ok
2026-02-12T05:50:19.894949+00:00,4,24,observer,1,4697185867965727,4697185868126915,0.161188,ok
2026-02-12T05:50:19.894949+00:00,4,24,observer,2,4697185867965727,4697185868152338,0.186611,ok
2026-02-12T05:50:19.894949+00:00,4,24,observer,3,4697185867965727,4697185868163948,0.198221,ok
2026-02-12T05:50:19.894949+00:00,4,24,observer,4,4697185867965727,4697185868175116,0.209389,ok
2026-02-12T05:50:19.895295+00:00,4,25,controller,0,4697185868236917,4697185868507943,0.271026,ok
2026-02-12T05:50:19.895295+00:00,4,25,observer,1,4697185868236917,4697185868521002,0.284085,ok
2026-02-12T05:50:19.895295+00:00,4,25,observer,2,4697185868236917,4697185868466416,0.229499,ok
2026-02-12T05:50:19.895295+00:00,4,25,observer,3,4697185868236917,4697185868480635,0.243718,ok
2026-02-12T05:50:19.895295+00:00,4,25,observer,4,4697185868236917,4697185868494440,0.257523,ok
2026-02-12T05:50:19.895582+00:00,4,26,controller,0,4697185868586229,4697185868742973,0.156744,ok
2026-02-12T05:50:19.895582+00:00,4,26,observer,1,4697185868586229,4697185868756734,0.170505,ok
2026-02-12T05:50:19.895582+00:00,4,26,observer,2,4697185868586229,4697185868784039,0.19781,ok
2026-02-12T05:50:19.895582+00:00,4,26,observer,3,4697185868586229,4697185868796664,0.210435,ok
2026-02-12T05:50:19.895582+00:00,4,26,observer,4,4697185868586229,4697185868809314,0.223085,ok
2026-02-12T05:50:19.895872+00:00,4,27,controller,0,4697185868871771,4697185869033338,0.161567,ok
2026-02-12T05:50:19.895872+00:00,4,27,observer,1,4697185868871771,4697185869047317,0.175546,ok
2026-02-12T05:50:19.895872+00:00,4,27,observer,2,4697185868871771,4697185869073473,0.201702,ok
2026-02-12T05:50:19.895872+00:00,4,27,observer,3,4697185868871771,4697185869086233,0.214462,ok
2026-02-12T05:50:19.895872+00:00,4,27,observer,4,4697185868871771,4697185869098558,0.226787,ok
2026-02-12T05:50:19.896132+00:00,4,28,controller,0,4697185869159680,4697185869296813,0.137133,ok
2026-02-12T05:50:19.896132+00:00,4,28,observer,1,4697185869159680,4697185869309244,0.149564,ok
2026-02-12T05:50:19.896132+00:00,4,28,observer,2,4697185869159680,4697185869334833,0.175153,ok
2026-02-12T05:50:19.896132+00:00,4,28,observer,3,4697185869159680,4697185869346720,0.18704,ok
2026-02-12T05:50:19.896132+00:00,4,28,observer,4,4697185869159680,4697185869358421,0.198741,ok
2026-02-12T05:50:19.896387+00:00,4,29,controller,0,4697185869417402,4697185869553759,0.136357,ok
2026-02-12T05:50:19.896387+00:00,4,29,observer,1,4697185869417402,4697185869566379,0.148977,ok
2026-02-12T05:50:19.896387+00:00,4,29,observer,2,4697185869417402,4697185869591230,0.173828,ok
2026-02-12T05:50:19.896387+00:00,4,29,observer,3,4697185869417402,4697185869602611,0.185209,ok
2026-02-12T05:50:19.896387+00:00,4,29,observer,4,4697185869417402,4697185869613890,0.196488,ok
2026-02-12T05:50:19.896649+00:00,4,30,controller,0,4697185869675321,4697185869816279,0.140958,ok
2026-02-12T05:50:19.896649+00:00,4,30,observer,1,4697185869675321,4697185869828998,0.153677,ok
2026-02-12T05:50:19.896649+00:00,4,30,observer,2,4697185869675321,4697185869839906,0.164585,ok
2026-02-12T05:50:19.896649+00:00,4,30,observer,3,4697185869675321,4697185869864929,0.189608,ok
2026-02-12T05:50:19.896649+00:00,4,30,observer,4,4697185869675321,4697185869876411,0.20109,ok
2026-02-12T05:50:19.896935+00:00,4,31,controller,0,4697185869938288,4697185870099999,0.161711,ok
2026-02-12T05:50:19.896935+00:00,4,31,observer,1,4697185869938288,4697185870113225,0.174937,ok
2026-02-12T05:50:19.896935+00:00,4,31,observer,2,4697185869938288,4697185870139032,0.200744,ok
2026-02-12T05:50:19.896935+00:00,4,31,observer,3,4697185869938288,4697185870150647,0.212359,ok
2026-02-12T05:50:19.896935+00:00,4,31,observer,4,4697185869938288,4697185870162032,0.223744,ok
2026-02-12T05:50:19.897194+00:00,4,32,controller,0,4697185870225042,4697185870359531,0.134489,ok
2026-02-12T05:50:19.897194+00:00,4,32,observer,1,4697185870225042,4697185870372602,0.14756,ok
2026-02-12T05:50:19.897194+00:00,4,32,observer,2,4697185870225042,4697185870398751,0.173709,ok
2026-02-12T05:50:19.897194+00:00,4,32,observer,3,4697185870225042,4697185870410098,0.185056,ok
2026-02-12T05:50:19.897194+00:00,4,32,observer,4,4697185870225042,4697185870421015,0.195973,ok
2026-02-12T05:50:19.897456+00:00,4,33,controller,0,4697185870486511,4697185870622862,0.136351,ok
2026-02-12T05:50:19.897456+00:00,4,33,observer,1,4697185870486511,4697185870635489,0.148978,ok
2026-02-12T05:50:19.897456+00:00,4,33,observer,2,4697185870486511,4697185870659779,0.173268,ok
2026-02-12T05:50:19.897456+00:00,4,33,observer,3,4697185870486511,4697185870671441,0.18493,ok
2026-02-12T05:50:19.897456+00:00,4,33,observer,4,4697185870486511,4697185870682677,0.196166,ok
2026-02-12T05:50:19.897714+00:00,4,34,controller,0,4697185870743340,4697185870879654,0.136314,ok
2026-02-12T05:50:19.897714+00:00,4,34,observer,1,4697185870743340,4697185870892104,0.148764,ok
2026-02-12T05:50:19.897714+00:00,4,34,observer,2,4697185870743340,4697185870917605,0.174265,ok
2026-02-12T05:50:19.897714+00:00,4,34,observer,3,4697185870743340,4697185870929391,0.186051,ok
2026-02-12T05:50:19.897714+00:00,4,34,observer,4,4697185870743340,4697185870940450,0.19711,ok
2026-02-12T05:50:19.898021+00:00,4,35,controller,0,4697185871034758,4697185871174781,0.140023,ok
2026-02-12T05:50:19.898021+00:00,4,35,observer,1,4697185871034758,4697185871187555,0.152797,ok
2026-02-12T05:50:19.898021+00:00,4,35,observer,2,4697185871034758,4697185871213120,0.178362,ok
2026-02-12T05:50:19.898021+00:00,4,35,observer,3,4697185871034758,4697185871224711,0.189953,ok
2026-02-12T05:50:19.898021+00:00,4,35,observer,4,4697185871034758,4697185871235925,0.201167,ok
2026-02-12T05:50:19.898277+00:00,4,36,controller,0,4697185871309434,4697185871443741,0.134307,ok
2026-02-12T05:50:19.898277+00:00,4,36,observer,1,4697185871309434,4697185871456003,0.146569,ok
2026-02-12T05:50:19.898277+00:00,4,36,observer,2,4697185871309434,4697185871480991,0.171557,ok
2026-02-12T05:50:19.898277+00:00,4,36,observer,3,4697185871309434,4697185871492368,0.182934,ok
2026-02-12T05:50:19.898277+00:00,4,36,observer,4,4697185871309434,4697185871503536,0.194102,ok
2026-02-12T05:50:19.898534+00:00,4,37,controller,0,4697185871563708,4697185871699879,0.136171,ok
2026-02-12T05:50:19.898534+00:00,4,37,observer,1,4697185871563708,4697185871712828,0.14912,ok
2026-02-12T05:50:19.898534+00:00,4,37,observer,2,4697185871563708,4697185871737931,0.174223,ok
2026-02-12T05:50:19.898534+00:00,4,37,observer,3,4697185871563708,4697185871749451,0.185743,ok
2026-02-12T05:50:19.898534+00:00,4,37,observer,4,4697185871563708,4697185871760839,0.197131,ok
2026-02-12T05:50:19.898820+00:00,4,38,controller,0,4697185871825174,4697185871962075,0.136901,ok
2026-02-12T05:50:19.898820+00:00,4,38,observer,1,4697185871825174,4697185871974521,0.149347,ok
2026-02-12T05:50:19.898820+00:00,4,38,observer,2,4697185871825174,4697185872022857,0.197683,ok
2026-02-12T05:50:19.898820+00:00,4,38,observer,3,4697185871825174,4697185872035989,0.210815,ok
2026-02-12T05:50:19.898820+00:00,4,38,observer,4,4697185871825174,4697185872047160,0.221986,ok
2026-02-12T05:50:19.899080+00:00,4,39,controller,0,4697185872105077,4697185872245239,0.140162,ok
2026-02-12T05:50:19.899080+00:00,4,39,observer,1,4697185872105077,4697185872258046,0.152969,ok
2026-02-12T05:50:19.899080+00:00,4,39,observer,2,4697185872105077,4697185872284416,0.179339,ok
2026-02-12T05:50:19.899080+00:00,4,39,observer,3,4697185872105077,4697185872295982,0.190905,ok
2026-02-12T05:50:19.899080+00:00,4,39,observer,4,4697185872105077,4697185872307071,0.201994,ok
2026-02-12T05:50:19.899341+00:00,4,40,controller,0,4697185872367641,4697185872506497,0.138856,ok
2026-02-12T05:50:19.899341+00:00,4,40,observer,1,4697185872367641,4697185872519384,0.151743,ok
2026-02-12T05:50:19.899341+00:00,4,40,observer,2,4697185872367641,4697185872544502,0.176861,ok
2026-02-12T05:50:19.899341+00:00,4,40,observer,3,4697185872367641,4697185872556370,0.188729,ok
2026-02-12T05:50:19.899341+00:00,4,40,observer,4,4697185872367641,4697185872567642,0.200001,ok
2026-02-12T05:50:19.899604+00:00,4,41,controller,0,4697185872631738,4697185872769315,0.137577,ok
2026-02-12T05:50:19.899604+00:00,4,41,observer,1,4697185872631738,4697185872782742,0.151004,ok
2026-02-12T05:50:19.899604+00:00,4,41,observer,2,4697185872631738,4697185872808037,0.176299,ok
2026-02-12T05:50:19.899604+00:00,4,41,observer,3,4697185872631738,4697185872819463,0.187725,ok
2026-02-12T05:50:19.899604+00:00,4,41,observer,4,4697185872631738,4697185872830541,0.198803,ok
2026-02-12T05:50:19.899882+00:00,4,42,controller,0,4697185872889913,4697185873045557,0.155644,ok
2026-02-12T05:50:19.899882+00:00,4,42,observer,1,4697185872889913,4697185873059830,0.169917,ok
2026-02-12T05:50:19.899882+00:00,4,42,observer,2,4697185872889913,4697185873085810,0.195897,ok
2026-02-12T05:50:19.899882+00:00,4,42,observer,3,4697185872889913,4697185873097592,0.207679,ok
2026-02-12T05:50:19.899882+00:00,4,42,observer,4,4697185872889913,4697185873108945,0.219032,ok
2026-02-12T05:50:19.900142+00:00,4,43,controller,0,4697185873172768,4697185873309535,0.136767,ok
2026-02-12T05:50:19.900142+00:00,4,43,observer,1,4697185873172768,4697185873321946,0.149178,ok
2026-02-12T05:50:19.900142+00:00,4,43,observer,2,4697185873172768,4697185873346258,0.17349,ok
2026-02-12T05:50:19.900142+00:00,4,43,observer,3,4697185873172768,4697185873357600,0.184832,ok
2026-02-12T05:50:19.900142+00:00,4,43,observer,4,4697185873172768,4697185873368741,0.195973,ok
2026-02-12T05:50:19.900392+00:00,4,44,controller,0,4697185873429327,4697185873559245,0.129918,ok
2026-02-12T05:50:19.900392+00:00,4,44,observer,1,4697185873429327,4697185873571999,0.142672,ok
2026-02-12T05:50:19.900392+00:00,4,44,observer,2,4697185873429327,4697185873595932,0.166605,ok
2026-02-12T05:50:19.900392+00:00,4,44,observer,3,4697185873429327,4697185873607809,0.178482,ok
2026-02-12T05:50:19.900392+00:00,4,44,observer,4,4697185873429327,4697185873619072,0.189745,ok
2026-02-12T05:50:19.900645+00:00,4,45,controller,0,4697185873679485,4697185873810238,0.130753,ok
2026-02-12T05:50:19.900645+00:00,4,45,observer,1,4697185873679485,4697185873823070,0.143585,ok
2026-02-12T05:50:19.900645+00:00,4,45,observer,2,4697185873679485,4697185873848126,0.168641,ok
2026-02-12T05:50:19.900645+00:00,4,45,observer,3,4697185873679485,4697185873859438,0.179953,ok
2026-02-12T05:50:19.900645+00:00,4,45,observer,4,4697185873679485,4697185873871509,0.192024,ok
2026-02-12T05:50:19.900921+00:00,4,46,controller,0,4697185873931919,4697185874086238,0.154319,ok
2026-02-12T05:50:19.900921+00:00,4,46,observer,1,4697185873931919,4697185874099037,0.167118,ok
2026-02-12T05:50:19.900921+00:00,4,46,observer,2,4697185873931919,4697185874124408,0.192489,ok
2026-02-12T05:50:19.900921+00:00,4,46,observer,3,4697185873931919,4697185874136036,0.204117,ok
2026-02-12T05:50:19.900921+00:00,4,46,observer,4,4697185873931919,4697185874147473,0.215554,ok
2026-02-12T05:50:19.901175+00:00,4,47,controller,0,4697185874209546,4697185874346684,0.137138,ok
2026-02-12T05:50:19.901175+00:00,4,47,observer,1,4697185874209546,4697185874358485,0.148939,ok
2026-02-12T05:50:19.901175+00:00,4,47,observer,2,4697185874209546,4697185874381500,0.171954,ok
2026-02-12T05:50:19.901175+00:00,4,47,observer,3,4697185874209546,4697185874392181,0.182635,ok
2026-02-12T05:50:19.901175+00:00,4,47,observer,4,4697185874209546,4697185874402264,0.192718,ok
2026-02-12T05:50:19.901414+00:00,4,48,controller,0,4697185874461475,4697185874587243,0.125768,ok
2026-02-12T05:50:19.901414+00:00,4,48,observer,1,4697185874461475,4697185874598741,0.137266,ok
2026-02-12T05:50:19.901414+00:00,4,48,observer,2,4697185874461475,4697185874621113,0.159638,ok
2026-02-12T05:50:19.901414+00:00,4,48,observer,3,4697185874461475,4697185874631611,0.170136,ok
2026-02-12T05:50:19.901414+00:00,4,48,observer,4,4697185874461475,4697185874641722,0.180247,ok
2026-02-12T05:50:19.901650+00:00,4,49,controller,0,4697185874690778,4697185874820514,0.129736,ok
2026-02-12T05:50:19.901650+00:00,4,49,observer,1,4697185874690778,4697185874832082,0.141304,ok
2026-02-12T05:50:19.901650+00:00,4,49,observer,2,4697185874690778,4697185874855585,0.164807,ok
2026-02-12T05:50:19.901650+00:00,4,49,observer,3,4697185874690778,4697185874866187,0.175409,ok
2026-02-12T05:50:19.901650+00:00,4,49,observer,4,4697185874690778,4697185874877187,0.186409,ok
